year	month	day	hour	minute	solar	wind	temp
2021	07	16	04	45	0	1.71	11
2021	07	16	05	00	0	1.62	11
2021	07	16	05	15	0	1.73	10.8
2021	07	16	05	30	0	1.81	10.8
2021	07	16	05	45	0	1.6	10.9
2021	07	16	06	01	0	1.36	10.9
2021	07	16	06	16	0	1.24	11
2021	07	16	06	31	0	1.03	10.9
2021	07	16	06	46	0	1.31	10.9
2021	07	16	07	01	0	1.49	10.9
2021	07	16	07	16	0	1.47	10.9
2021	07	16	07	30	0	1.2	10.9
2021	07	16	07	45	2	1.5	10.8
2021	07	16	08	00	8	1.4	10.8
2021	07	16	08	16	7	1.16	10.7
2021	07	16	08	31	12	1.35	10.9
2021	07	16	08	46	21	1.41	10.8
2021	07	16	09	01	38	1.8	10.8
2021	07	16	09	16	67	1.77	10.8
2021	07	16	09	31	51	1.49	10.8
2021	07	16	09	46	47	1.42	10.4
2021	07	16	10	01	73	1.09	10.2
2021	07	16	10	17	87	1.02	10.5
2021	07	16	10	32	87	1.06	10.8
2021	07	16	10	46	269	1.13	11.3
2021	07	16	11	01	309	2.21	12.1
2021	07	16	11	16	157	1.98	12.2
2021	07	16	11	31	180	2.46	12.1
2021	07	16	11	46	217	2.85	12.2
2021	07	16	12	01	220	3.15	12.3
2021	07	16	12	16	213	2.68	12.4
2021	07	16	12	31	157	2.54	12.5
2021	07	16	12	46	170	2.16	12.5
2021	07	16	13	01	135	1.89	12.5
2021	07	16	13	16	111	1.89	12.6
2021	07	16	13	31	114	1.67	12.7
2021	07	16	13	46	163	2.29	12.8
2021	07	16	14	01	125	2.53	12.8
2021	07	16	14	17	129	2.58	12.9
2021	07	16	14	31	96	2.31	13
2021	07	16	14	46	93	1.85	13.2
2021	07	16	15	01	96	1.64	13.7
2021	07	16	15	17	97	2.27	13.8
2021	07	16	15	32	161	1.63	13.9
2021	07	16	15	46	287	1.64	14.2
2021	07	16	16	02	196	1.82	14.4
2021	07	16	16	17	157	1.84	14.5
2021	07	16	16	32	40	2.01	14.4
2021	07	16	16	47	21	1.62	14
2021	07	16	17	01	26	1.32	13.8
2021	07	16	17	16	10	1.78	13.5
2021	07	16	17	31	3	1.73	13.4
2021	07	16	17	46	0	1.88	13.2
2021	07	16	18	01	0	2.32	13.1
2021	07	16	18	16	0	1.88	12.9
2021	07	16	18	31	0	1.75	12.8
2021	07	16	18	46	0	2.05	12.6
2021	07	16	19	01	0	1.84	12.4
2021	07	16	19	16	0	1.19	12.2
2021	07	16	19	32	0	1.17	12.1
2021	07	16	19	47	0	0.93	12
2021	07	16	20	02	0	1.3	11.9
2021	07	16	20	17	0	1.5	11.5
2021	07	16	20	32	0	1.24	11.4
2021	07	16	20	47	0	0.84	11.4
2021	07	16	21	02	0	0.83	11.4
2021	07	16	21	17	0	1.01	11.5
2021	07	16	21	32	0	1.12	11.7
2021	07	16	21	47	0	1.52	11.9
2021	07	16	22	02	0	1.72	12.1
2021	07	16	22	17	0	1.61	12.2
2021	07	16	22	32	0	1.83	12.2
2021	07	16	22	48	0	1.83	12
2021	07	16	23	03	0	1.54	11.9
2021	07	16	23	18	0	1.19	11.6
2021	07	16	23	33	0	1.36	11.5
2021	07	16	23	47	0	1.45	11.4
2021	07	17	00	03	0	1.4	11.4
2021	07	17	00	18	0	1.38	11.3
2021	07	17	00	33	0	1.67	11
2021	07	17	00	47	0	1.44	10.6
2021	07	17	01	02	0	1.35	10.5
2021	07	17	01	17	0	1.29	10.4
2021	07	17	01	32	0	1.32	10.3
2021	07	17	01	47	0	1.52	10.2
2021	07	17	02	02	0	1.88	10.2
2021	07	17	02	17	0	1.81	10.1
2021	07	17	02	32	0	1.89	9.9
2021	07	17	02	47	0	2.03	9.8
2021	07	17	03	02	0	1.77	9.7
2021	07	17	03	17	0	1.27	9.4
2021	07	17	03	33	0	1.35	9.2
2021	07	17	03	48	0	1.44	9
2021	07	17	04	02	0	0.72	8.7
2021	07	17	04	17	0	0.98	8.4
2021	07	17	04	32	0	1.02	8
2021	07	17	04	47	0	1.11	8
2021	07	17	05	02	0	1.89	8.2
2021	07	17	05	17	0	1.27	8.2
2021	07	17	05	32	0	1.05	8.1
2021	07	17	05	47	0	1.39	8
2021	07	17	06	02	0	1.37	7.9
2021	07	17	06	17	0	1.11	7.7
2021	07	17	06	31	0	1.09	7.8
2021	07	17	06	46	0	1.45	7.8
2021	07	17	07	02	0	1.03	7.7
2021	07	17	07	17	0	1.27	7.9
2021	07	17	07	32	1	1.32	7.8
2021	07	17	07	47	7	1.84	7.8
2021	07	17	08	02	30	2.36	8.2
2021	07	17	08	17	28	1.71	8.1
2021	07	17	08	33	75	1.19	8.1
2021	07	17	08	47	27	1.69	8.3
2021	07	17	09	02	38	1.4	8.5
2021	07	17	09	18	43	1.3	8.6
2021	07	17	09	33	52	1.49	8.6
2021	07	17	09	48	66	1.01	8.4
2021	07	17	10	02	67	1.4	8.1
2021	07	17	10	17	101	1.24	8.1
2021	07	17	10	32	89	1.36	8.4
2021	07	17	10	47	114	1.62	8.5
2021	07	17	11	03	102	0.94	8.8
2021	07	17	11	18	84	1.22	9.1
2021	07	17	11	33	79	1.37	9.5
2021	07	17	11	48	91	1.24	10
2021	07	17	12	03	163	2.05	10.6
2021	07	17	12	18	233	1.85	11
2021	07	17	12	33	199	2.01	11.3
2021	07	17	12	47	201	2.05	11.7
2021	07	17	13	02	97	3.2	11.7
2021	07	17	13	17	217	2.6	11.9
2021	07	17	13	33	148	3.68	12.5
2021	07	17	13	47	147	3.15	12.6
2021	07	17	14	02	131	3.66	12.8
2021	07	17	14	16	128	4.01	12.9
2021	07	17	14	32	165	3.86	13.2
2021	07	17	14	46	121	4.06	13.3
2021	07	17	15	01	69	2.82	12.9
2021	07	17	15	17	121	3.57	12.6
2021	07	17	15	31	39	4.12	12.3
2021	07	17	15	47	5	3.44	11.3
2021	07	17	16	02	5	2.9	10.6
2021	07	17	16	17	3	2.62	10.5
2021	07	17	16	32	17	2.89	10.3
2021	07	17	16	47	30	2.68	10.9
2021	07	17	17	02	19	2.44	11.2
2021	07	17	17	17	25	2.06	11.4
2021	07	17	17	32	3	2.07	11.6
2021	07	17	17	47	0	2.94	11.6
2021	07	17	18	02	0	3.14	11.5
2021	07	17	18	17	0	3.09	11.4
2021	07	17	18	32	0	2.67	11.3
2021	07	17	18	47	0	2.86	11.2
2021	07	17	19	02	0	2.44	11.1
2021	07	17	19	16	0	2.46	10.9
2021	07	17	19	31	0	2.02	10.9
2021	07	17	19	46	0	1.64	10.8
2021	07	17	20	01	0	1.79	10.8
2021	07	17	20	16	0	2.84	11
2021	07	17	20	32	0	3.43	11.1
2021	07	17	20	46	0	2.93	11.1
2021	07	17	21	02	0	3.32	11.2
2021	07	17	21	16	0	2.73	11
2021	07	17	21	31	0	2.94	10.9
2021	07	17	21	46	0	2.12	10.7
2021	07	17	22	01	0	2.02	10.6
2021	07	17	22	17	0	1.59	10.6
2021	07	17	22	32	0	1.77	10.7
2021	07	17	22	47	0	2.03	10.7
2021	07	17	23	02	0	2.52	10.8
2021	07	17	23	17	0	2.54	10.9
2021	07	17	23	32	0	2.35	10.9
2021	07	17	23	46	0	2.4	10.7
2021	07	18	00	02	0	2.05	10.7
2021	07	18	00	17	0	2.09	10.6
2021	07	18	00	32	0	2.43	10.6
2021	07	18	00	47	0	2.22	10.6
2021	07	18	01	02	0	2.44	10.5
2021	07	18	01	17	0	2.18	10.5
2021	07	18	01	32	0	1.83	10.4
2021	07	18	01	47	0	1.8	10.3
2021	07	18	02	02	0	2.24	10.3
2021	07	18	02	17	0	2.17	10.4
2021	07	18	02	33	0	2.91	10.3
2021	07	18	02	48	0	2.48	10.2
2021	07	18	03	03	0	1.78	10
2021	07	18	03	18	0	2.36	9.8
2021	07	18	03	33	0	2.02	9.7
2021	07	18	03	48	0	1.46	9.6
2021	07	18	04	04	0	1.52	9.7
2021	07	18	04	19	0	2.24	9.8
2021	07	18	04	34	0	2.5	9.8
2021	07	18	04	49	0	1.89	9.8
2021	07	18	05	04	0	2.01	9.7
2021	07	18	05	19	0	1.78	9.6
2021	07	18	05	35	0	1.34	9.5
2021	07	18	05	50	0	1.53	9.4
2021	07	18	06	05	0	1.27	9.3
2021	07	18	06	20	0	1.08	9.3
2021	07	18	06	36	0	1.23	9.3
2021	07	18	06	51	0	1.2	9.5
2021	07	18	07	06	0	1.38	9.6
2021	07	18	07	21	0	2.21	9.6
2021	07	18	07	36	2	2.11	9.6
2021	07	18	07	50	8	1.41	9.5
2021	07	18	08	06	18	1.88	9.4
2021	07	18	08	21	21	1.21	9.3
2021	07	18	08	35	37	1.32	9.3
2021	07	18	08	50	69	1.32	9.4
2021	07	18	09	05	159	1.26	9.9
2021	07	18	09	21	145	1.55	10.3
2021	07	18	09	36	205	1.86	10.4
2021	07	18	09	51	187	1.39	10.7
2021	07	18	10	06	278	2.21	11.1
2021	07	18	10	21	290	2.65	11.3
2021	07	18	10	36	235	2.15	11.4
2021	07	18	10	51	249	2.55	11.5
2021	07	18	11	06	245	2.86	11.6
2021	07	18	11	21	207	1.95	12
2021	07	18	11	36	213	3.36	11.9
2021	07	18	11	51	244	3.28	12
2021	07	18	12	06	304	3.16	12.1
2021	07	18	12	21	426	2.94	12.5
2021	07	18	12	36	297	2.33	12.6
2021	07	18	12	51	327	2.79	12.7
2021	07	18	13	07	145	3	12.7
2021	07	18	13	21	237	3.04	12.6
2021	07	18	13	37	276	2.2	12.7
2021	07	18	13	52	81	1.38	12.8
2021	07	18	14	06	122	2.07	12.7
2021	07	18	14	22	95	1.65	12.8
2021	07	18	14	37	123	2.49	12.6
2021	07	18	14	52	57	2.46	12.6
2021	07	18	15	07	59	1.7	12.6
2021	07	18	15	23	65	1.62	12.6
2021	07	18	15	38	54	2.13	12.7
2021	07	18	15	53	62	1.58	12.7
2021	07	18	16	08	60	1.73	12.4
2021	07	18	16	23	51	1.27	12.3
2021	07	18	16	38	43	1.46	12.3
2021	07	18	16	53	21	1.13	12.1
2021	07	18	17	08	5	0.96	12
2021	07	18	17	24	1	0.95	11.9
2021	07	18	17	39	0	0.64	11.8
2021	07	18	17	54	0	0.51	11.8
2021	07	18	18	09	0	0.84	11.8
2021	07	18	18	24	0	0.83	11.8
2021	07	18	18	39	0	0.76	11.6
2021	07	18	18	55	0	0.86	11.5
2021	07	18	19	10	0	0.68	11.4
2021	07	18	19	25	0	0.54	11.2
2021	07	18	19	40	0	1	11
2021	07	18	19	55	0	0.91	10.9
2021	07	18	20	10	0	1.17	10.9
2021	07	18	20	25	0	1.26	10.9
2021	07	18	20	39	0	1.03	10.8
2021	07	18	20	54	0	0.7	10.8
2021	07	18	21	10	0	0.74	10.9
2021	07	18	21	24	0	0.31	10.8
2021	07	18	21	39	0	0.6	10.9
2021	07	18	21	54	0	0.56	10.8
2021	07	18	22	10	0	0.23	10.5
2021	07	18	22	25	0	0.28	10.2
2021	07	18	22	40	0	0.24	9.7
2021	07	18	22	55	0	0.36	9.4
2021	07	18	23	10	0	0.13	9.6
2021	07	18	23	25	0	0.47	9.8
2021	07	18	23	40	0	0.83	10
2021	07	18	23	55	0	1.17	10.1
2021	07	19	00	10	0	1.18	10.1
2021	07	19	00	25	0	0.72	9.9
2021	07	19	00	40	0	0.83	9.8
2021	07	19	00	55	0	0.47	9.4
2021	07	19	01	10	0	0.54	9.2
2021	07	19	01	26	0	0.82	9.6
2021	07	19	01	41	0	0.92	9.7
2021	07	19	01	56	0	1	9.9
2021	07	19	02	11	0	0.74	9.9
2021	07	19	02	26	0	0.47	9.8
2021	07	19	02	41	0	0.34	9.8
2021	07	19	02	55	0	0.41	9.7
2021	07	19	03	10	0	0.33	9.6
2021	07	19	03	25	0	0.54	9.5
2021	07	19	03	40	0	0.52	9.3
2021	07	19	03	55	0	0.51	9.3
2021	07	19	04	10	0	0.36	9.4
2021	07	19	04	25	0	0.48	9.6
2021	07	19	04	40	0	0.55	9.6
2021	07	19	04	55	0	0.55	9.5
2021	07	19	05	10	0	0.5	9.5
2021	07	19	05	25	0	0.45	9.6
2021	07	19	05	40	0	0.66	9.6
2021	07	19	05	55	0	0.49	9.5
2021	07	19	06	10	0	0.63	9.5
2021	07	19	06	26	0	0.77	9.7
2021	07	19	06	41	0	1.14	9.7
2021	07	19	06	57	0	0.75	9.6
2021	07	19	07	12	0	0.8	9.5
2021	07	19	07	27	0	0.82	9.4
2021	07	19	07	42	2	0.51	9.5
2021	07	19	07	56	10	0.69	9.6
2021	07	19	08	11	26	0.58	9.7
2021	07	19	08	26	39	0.77	9.8
2021	07	19	08	41	48	0.66	9.9
2021	07	19	08	56	63	1.31	9.9
2021	07	19	09	12	91	1.14	10
2021	07	19	09	27	124	1.08	10.2
2021	07	19	09	42	164	0.87	10.5
2021	07	19	09	56	137	1.43	10.9
2021	07	19	10	11	168	1.33	11.1
2021	07	19	10	27	257	1.29	11.3
2021	07	19	10	41	138	1.45	11.7
2021	07	19	10	57	135	1.37	11.8
2021	07	19	11	12	129	1.48	12
2021	07	19	11	26	107	1.96	12.2
2021	07	19	11	41	125	1.96	12.1
2021	07	19	11	56	163	1.63	12
2021	07	19	12	11	231	1.97	12.2
2021	07	19	12	26	200	1.97	12.2
2021	07	19	12	41	205	1.97	11.9
2021	07	19	12	56	220	1.7	12.2
2021	07	19	13	11	155	1.59	12.4
2021	07	19	13	26	70	1.5	12.6
2021	07	19	13	41	68	1.74	12.4
2021	07	19	13	57	67	1.77	12.1
2021	07	19	14	12	79	1.46	11.8
2021	07	19	14	27	83	1.27	11.7
2021	07	19	14	42	86	0.91	11.7
2021	07	19	14	57	120	0.74	11.7
2021	07	19	15	11	122	0.72	11.9
2021	07	19	15	27	135	1.28	12.2
2021	07	19	15	42	136	1.7	12
2021	07	19	15	57	83	1.4	12.1
2021	07	19	16	12	88	1.14	12.5
2021	07	19	16	27	67	1.08	12.7
2021	07	19	16	42	42	0.83	12.7
2021	07	19	16	57	26	1.12	12.8
2021	07	19	17	12	13	1.46	12.8
2021	07	19	17	28	5	1.25	12.6
2021	07	19	17	42	0	1.84	12.4
2021	07	19	17	57	0	1.47	12.2
2021	07	19	18	12	0	1.74	12.1
2021	07	19	18	27	0	1.22	11.9
2021	07	19	18	43	0	1.87	11.7
2021	07	19	18	58	0	1.11	11.5
2021	07	19	19	13	0	1.1	11.3
2021	07	19	19	27	0	1.55	10.8
2021	07	19	19	43	0	1.86	10.4
2021	07	19	19	58	0	1.55	10.2
2021	07	19	20	13	0	1.45	10.2
2021	07	19	20	28	0	1.24	10.1
2021	07	19	20	44	0	0.77	10
2021	07	19	20	58	0	0.74	10.2
2021	07	19	21	14	0	1.22	10.5
2021	07	19	21	28	0	1.08	10.6
2021	07	19	21	43	0	0.86	10.7
2021	07	19	21	58	0	0.78	10.7
2021	07	19	22	13	0	1.2	10.7
2021	07	19	22	28	0	1.07	10.6
2021	07	19	22	43	0	1.1	10.6
2021	07	19	22	58	0	1.05	10.7
2021	07	19	23	13	0	1.37	11
2021	07	19	23	29	0	2.31	11.6
2021	07	19	23	44	0	1.14	11.6
2021	07	19	23	59	0	1.35	11.6
2021	07	20	00	14	0	1.3	11.3
2021	07	20	00	29	0	1.16	11.2
2021	07	20	00	44	0	1.14	11.2
2021	07	20	00	59	0	1.44	11.2
2021	07	20	01	14	0	1.39	11.2
2021	07	20	01	29	0	1.23	11.1
2021	07	20	01	44	0	1.5	11.1
2021	07	20	01	59	0	1.63	11.1
2021	07	20	02	14	0	1.54	11
2021	07	20	02	29	0	1.22	10.9
2021	07	20	02	44	0	1.7	10.8
2021	07	20	02	59	0	1.32	10.7
2021	07	20	03	14	0	1.36	10.7
2021	07	20	03	29	0	1.26	10.5
2021	07	20	03	44	0	0.81	10.3
2021	07	20	03	59	0	0.88	10.3
2021	07	20	04	14	0	1.02	10.3
2021	07	20	04	29	0	0.99	10.1
2021	07	20	04	44	0	0.78	10
2021	07	20	04	59	0	1.22	10.1
2021	07	20	05	15	0	1.51	10.2
2021	07	20	05	29	0	1.73	10.3
2021	07	20	05	44	0	1.54	10.4
2021	07	20	05	59	0	1.02	10.4
2021	07	20	06	14	0	1.1	10.5
2021	07	20	06	29	0	0.99	10.5
2021	07	20	06	43	0	1.39	10.6
2021	07	20	06	58	0	1.02	10.7
2021	07	20	07	14	0	0.93	10.7
2021	07	20	07	29	0	0.95	10.6
2021	07	20	07	44	2	0.79	10.6
2021	07	20	07	59	4	0.99	10.8
2021	07	20	08	14	28	1.05	10.9
2021	07	20	08	30	25	1.54	10.9
2021	07	20	08	45	18	1.65	10.7
2021	07	20	09	00	28	1.32	10.7
2021	07	20	09	15	26	1.27	10.3
2021	07	20	09	30	40	1.27	10.4
2021	07	20	09	45	47	1.47	10.5
2021	07	20	10	00	49	2.22	10.4
2021	07	20	10	16	45	2.15	10.2
2021	07	20	10	31	74	1.64	9.9
2021	07	20	10	45	87	1.48	9.8
2021	07	20	11	01	84	1.44	9.9
2021	07	20	11	16	89	1.43	10.1
2021	07	20	11	31	113	1.12	10.2
2021	07	20	11	46	105	1.3	10.6
2021	07	20	12	01	55	2.03	10.9
2021	07	20	12	16	70	1.81	10.3
2021	07	20	12	31	81	2.01	10.5
2021	07	20	12	45	49	4.2	9.9
2021	07	20	13	01	43	4.13	9.4
2021	07	20	13	16	38	4.22	8.4
2021	07	20	13	31	42	3.63	8
2021	07	20	13	46	19	4.16	7.7
2021	07	20	14	01	22	4.44	7.6
2021	07	20	14	16	38	3.9	7.7
2021	07	20	14	31	61	2.83	7.2
2021	07	20	14	46	61	2.51	8.3
2021	07	20	15	02	42	3.74	7.6
2021	07	20	15	17	130	2.7	8.5
2021	07	20	15	31	39	4.2	8.9
2021	07	20	15	46	30	3.54	8.2
2021	07	20	16	01	92	2.5	8.6
2021	07	20	16	16	44	2.19	9.2
2021	07	20	16	31	28	2.7	9.8
2021	07	20	16	47	27	2.1	10.2
2021	07	20	17	02	21	3.7	9.5
2021	07	20	17	17	4	2.12	8.6
2021	07	20	17	32	0	2.97	7.2
2021	07	20	17	48	0	1.6	7.2
2021	07	20	18	03	0	3.76	8
2021	07	20	18	18	0	2.65	8.4
2021	07	20	18	33	0	2.82	8.8
2021	07	20	18	48	0	2.51	9
2021	07	20	19	04	0	1.92	9
2021	07	20	19	18	0	2.55	7.8
2021	07	20	19	33	0	2.6	7.9
2021	07	20	19	48	0	1.97	7.8
2021	07	20	20	02	0	2.21	8.3
2021	07	20	20	17	0	2.73	8.7
2021	07	20	20	32	0	3.2	8.3
2021	07	20	20	47	0	3.23	7.6
2021	07	20	21	02	0	2.61	7.4
2021	07	20	21	17	0	2.49	7.1
2021	07	20	21	32	0	2.37	7.2
2021	07	20	21	47	0	2.8	6.9
2021	07	20	22	03	0	2.59	6.8
2021	07	20	22	18	0	2.96	6.6
2021	07	20	22	33	0	2.1	6.5
2021	07	20	22	48	0	2.21	6.5
2021	07	20	23	04	0	3.24	6.5
2021	07	20	23	19	0	3.69	6.6
2021	07	20	23	34	0	3.05	6.6
2021	07	20	23	48	0	3.24	6.1
2021	07	21	00	03	0	3.41	6.6
2021	07	21	00	18	0	2.95	6.6
2021	07	21	00	33	0	2.76	6.6
2021	07	21	00	48	0	2.61	6.6
2021	07	21	01	03	0	3.24	6.6
2021	07	21	01	18	0	2.74	6.5
2021	07	21	01	33	0	2.17	6.4
2021	07	21	01	48	0	2.82	6.6
2021	07	21	02	03	0	2.98	7
2021	07	21	02	18	0	2.61	6.9
2021	07	21	02	33	0	2.62	6.9
2021	07	21	02	48	0	1.95	6.8
2021	07	21	03	03	0	1.81	6.8
2021	07	21	03	19	0	1.08	6.7
2021	07	21	03	33	0	1.67	6.5
2021	07	21	03	48	0	1.28	6.4
2021	07	21	04	03	0	1.2	6.4
2021	07	21	04	19	0	1.81	6.5
2021	07	21	04	34	0	1.52	6.5
2021	07	21	04	49	0	1.25	6.6
2021	07	21	05	04	0	1.45	6.6
2021	07	21	05	20	0	2.05	6.6
2021	07	21	05	35	0	1.43	6.5
2021	07	21	05	50	0	1.12	6.4
2021	07	21	06	04	0	2.41	6.5
2021	07	21	06	19	0	1.84	6.7
2021	07	21	06	34	0	1.69	6.8
2021	07	21	06	49	0	1.31	6.8
2021	07	21	07	04	0	1.34	6.8
2021	07	21	07	19	0	1.35	6.8
2021	07	21	07	34	2	1.03	6.6
2021	07	21	07	49	8	2.07	6.6
2021	07	21	08	04	13	1.42	6.6
2021	07	21	08	19	64	1.96	6.8
2021	07	21	08	34	72	1.65	7
2021	07	21	08	48	74	1.47	7.2
2021	07	21	09	03	146	1.22	7.6
2021	07	21	09	18	173	2.31	7.9
2021	07	21	09	32	135	1.65	8.2
2021	07	21	09	48	81	1.77	8.2
2021	07	21	10	03	97	1.18	7.8
2021	07	21	10	18	115	1.43	8
2021	07	21	10	33	152	1.6	8.4
2021	07	21	10	48	309	0.99	9
2021	07	21	11	04	211	1.85	9.6
2021	07	21	11	18	315	1.11	10.5
2021	07	21	11	33	231	2.23	10.9
2021	07	21	11	48	236	2.04	10.8
2021	07	21	12	03	240	2.2	10.6
2021	07	21	12	18	324	1.54	10.8
2021	07	21	12	34	292	1.34	11.2
2021	07	21	12	49	235	1.5	11.6
2021	07	21	13	04	341	2.66	11.8
2021	07	21	13	19	126	2.52	12.1
2021	07	21	13	33	74	2.02	12
2021	07	21	13	48	225	2.28	11.9
2021	07	21	14	04	310	2.44	12.1
2021	07	21	14	18	279	2.72	12.2
2021	07	21	14	33	337	3.1	12.2
2021	07	21	14	49	139	3.07	12.3
2021	07	21	15	04	78	2.34	12.2
2021	07	21	15	19	92	2.5	12.3
2021	07	21	15	34	85	1.93	12.3
2021	07	21	15	49	120	2.17	12.3
2021	07	21	16	04	180	2.98	12.4
2021	07	21	16	18	107	2.41	12.2
2021	07	21	16	34	64	1.82	12.1
2021	07	21	16	49	27	1.53	12.1
2021	07	21	17	04	14	1.84	12.1
2021	07	21	17	19	5	1.21	12
2021	07	21	17	34	1	1.18	11.9
2021	07	21	17	49	0	1.47	11.8
2021	07	21	18	04	0	1.34	11.7
2021	07	21	18	19	0	1.04	11.7
2021	07	21	18	34	0	1.19	11.8
2021	07	21	18	49	0	1.28	11.8
2021	07	21	19	04	0	1.43	11.7
2021	07	21	19	19	0	1.75	11.4
2021	07	21	19	35	0	1.21	11.2
2021	07	21	19	50	0	1.07	11.2
2021	07	21	20	05	0	0.76	11.2
2021	07	21	20	20	0	0.72	11.1
2021	07	21	20	35	0	0.6	11
2021	07	21	20	50	0	0.61	10.7
2021	07	21	21	05	0	0.83	10.6
2021	07	21	21	20	0	1.27	10.4
2021	07	21	21	35	0	0.86	10.4
2021	07	21	21	50	0	0.65	10.3
2021	07	21	22	04	0	0.57	10.3
2021	07	21	22	19	0	0.45	9.9
2021	07	21	22	35	0	0.33	9.4
2021	07	21	22	50	0	0.79	9.3
2021	07	21	23	05	0	0.42	9
2021	07	21	23	20	0	0.38	8.7
2021	07	21	23	35	0	0.28	8.4
2021	07	21	23	50	0	0.45	8.3
2021	07	22	00	05	0	0.47	8.1
2021	07	22	00	20	0	0.36	8
2021	07	22	00	35	0	0.67	8.2
2021	07	22	00	50	0	0.75	8.5
2021	07	22	01	04	0	0.54	8.5
2021	07	22	01	19	0	0.76	8.3
2021	07	22	01	34	0	0.61	8
2021	07	22	01	49	0	0.69	7.8
2021	07	22	02	04	0	0.58	7.4
2021	07	22	02	19	0	0.45	7.1
2021	07	22	02	34	0	0.55	7
2021	07	22	02	49	0	0.42	6.8
2021	07	22	03	04	0	0.41	6.6
2021	07	22	03	19	0	0.51	6.4
2021	07	22	03	34	0	0.62	6.2
2021	07	22	03	49	0	0.95	6.3
2021	07	22	04	04	0	0.73	6.3
2021	07	22	04	19	0	1.06	6.3
2021	07	22	04	35	0	1.09	6.3
2021	07	22	04	50	0	0.63	6.1
2021	07	22	05	05	0	0.68	6
2021	07	22	05	20	0	0.5	5.8
2021	07	22	05	35	0	0.7	5.5
2021	07	22	05	50	0	0.81	5.5
2021	07	22	06	05	0	0.69	5.4
2021	07	22	06	20	0	0.83	5.3
2021	07	22	06	35	0	0.96	5.2
2021	07	22	06	49	0	1.74	5.5
2021	07	22	07	04	0	0.92	5.4
2021	07	22	07	19	1	0.93	5.6
2021	07	22	07	34	7	1.15	5.8
2021	07	22	07	49	19	1.55	6.1
2021	07	22	08	04	44	1.44	6.5
2021	07	22	08	19	74	1.82	6.7
2021	07	22	08	34	87	1.86	6.7
2021	07	22	08	49	142	1.94	7.1
2021	07	22	09	04	170	2.21	7.5
2021	07	22	09	19	196	1.84	8
2021	07	22	09	34	163	2.51	8.2
2021	07	22	09	49	185	2.09	8.1
2021	07	22	10	04	180	1.94	8.2
2021	07	22	10	19	235	2.47	8.6
2021	07	22	10	34	240	2.37	9.1
2021	07	22	10	49	233	2.37	9.1
2021	07	22	11	04	260	1.78	9.4
2021	07	22	11	19	259	2.18	9.6
2021	07	22	11	34	252	2.1	9.7
2021	07	22	11	49	226	2.36	9.7
2021	07	22	12	04	217	2.17	9.9
2021	07	22	12	20	265	2.66	10
2021	07	22	12	35	375	2.43	10.2
2021	07	22	12	50	246	3.5	10.4
2021	07	22	13	05	208	2.41	10.4
2021	07	22	13	19	322	2.07	10.4
2021	07	22	13	34	489	2.15	11
2021	07	22	13	49	360	2.2	10.6
2021	07	22	14	04	374	2.12	10.5
2021	07	22	14	19	247	2.66	10.4
2021	07	22	14	33	398	2.26	10.4
2021	07	22	14	49	122	2.17	10.4
2021	07	22	15	03	92	2.02	10.2
2021	07	22	15	18	78	2.44	10.1
2021	07	22	15	34	99	2.19	10
2021	07	22	15	49	87	2.58	10
2021	07	22	16	04	69	2.03	10
2021	07	22	16	18	79	2.39	10
2021	07	22	16	33	59	3.11	10.1
2021	07	22	16	48	27	2.88	10.1
2021	07	22	17	03	21	2.58	10.1
2021	07	22	17	18	10	2.31	10
2021	07	22	17	33	1	1.73	10
2021	07	22	17	48	0	1.49	9.9
2021	07	22	18	03	0	1.37	9.8
2021	07	22	18	18	0	1.67	9.8
2021	07	22	18	33	0	1.98	9.8
2021	07	22	18	48	0	1.91	9.8
2021	07	22	19	03	0	1.9	9.7
2021	07	22	19	18	0	1.6	9.6
2021	07	22	19	34	0	1.62	9.5
2021	07	22	19	49	0	1.92	9.5
2021	07	22	20	04	0	1.88	9.5
2021	07	22	20	19	0	1.51	9.4
2021	07	22	20	34	0	1.66	9.5
2021	07	22	20	49	0	1.57	9.5
2021	07	22	21	04	0	1.39	9.5
2021	07	22	21	18	0	1.31	9.5
2021	07	22	21	33	0	1.35	9.5
2021	07	22	21	48	0	2.09	9.6
2021	07	22	22	03	0	1.84	9.6
2021	07	22	22	17	0	2.25	9.7
2021	07	22	22	32	0	1.77	9.7
2021	07	22	22	47	0	1.76	9.7
2021	07	22	23	03	0	2.05	9.7
2021	07	22	23	18	0	1.62	9.6
2021	07	22	23	33	0	1.76	9.6
2021	07	22	23	48	0	1.21	9.5
2021	07	23	00	03	0	1.12	9.4
2021	07	23	00	19	0	0.97	9.4
2021	07	23	00	34	0	0.85	9.3
2021	07	23	00	49	0	0.73	9.3
2021	07	23	01	04	0	0.78	9.3
2021	07	23	01	19	0	0.96	9.3
2021	07	23	01	35	0	1.39	9.3
2021	07	23	01	50	0	1.75	9.1
2021	07	23	02	05	0	1.4	8.9
2021	07	23	02	20	0	1.69	8.7
2021	07	23	02	36	0	1.04	8.4
2021	07	23	02	50	0	1.57	8.3
2021	07	23	03	05	0	1.24	8.3
2021	07	23	03	20	0	1.12	8.2
2021	07	23	03	34	0	1.67	8.2
2021	07	23	03	50	0	1.03	8.1
2021	07	23	04	05	0	0.79	8
2021	07	23	04	20	0	1.11	8
2021	07	23	04	35	0	1.25	8
